run_id,run_date,mlr_dataset, feature_set,split,tuned,setup,best,pred_accuracy, metrics_dict,accuracy,roc_auc,recall,precision,f1,kappa,mcc
ea1648b0-47cd-4c6e-93fb-4f76a0c70bcf,10/01/2023 05:18,./datasets/mlr.csv,ALL,0.92,TRUE,ea1648b0-47cd-4c6e-93fb-4f76a0c70bcf: ./datasets/mlr.csv - ALL - 0.92 - TUNED=True,"XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric=None, feature_types=None, gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.300000012,
              max_bin=256, max_cat_threshold=64, max_cat_to_onehot=4,
              max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
              missing=nan, monotone_constraints='()', n_estimators=100,
              n_jobs=-1, num_parallel_tree=1, objective='binary:logistic',
              predictor='auto', ...)",0.54,"{'accuracy': 0.6518, 'roc_auc': 0.6492, 'recall': 0.7786, 'precision': 0.7046, 'f1': 0.7309, 'kappa': 0.2427, 'mcc': 0.2436}",0.65,0.65,0.78,0.7,0.73,0.24,0.24
7da0a394-2440-4537-baf2-39b7310807bd,10/01/2023 05:25,./datasets/mlr.csv,ALL,0.91,TRUE,7da0a394-2440-4537-baf2-39b7310807bd: ./datasets/mlr.csv - ALL - 0.91 - TUNED=True,"LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True,
                   intercept_scaling=1, l1_ratio=None, max_iter=1000,
                   multi_class='auto', n_jobs=None, penalty='l2',
                   random_state=6361, solver='lbfgs', tol=0.0001, verbose=0,
                   warm_start=False)",0.93,"{'accuracy': 0.6545, 'roc_auc': 0.7157, 'recall': 0.7357, 'precision': 0.6914, 'f1': 0.7048, 'kappa': 0.2843, 'mcc': 0.3021}",0.65,0.72,0.74,0.69,0.7,0.28,0.3
0a162a27-c9c1-4444-a4e4-cbfa9beb742a,10/01/2023 05:34,./datasets/mlr.csv,ALL,0.95,TRUE,0a162a27-c9c1-4444-a4e4-cbfa9beb742a: ./datasets/mlr.csv - ALL - 0.95 - TUNED=True,"RandomForestClassifier(bootstrap=True, ccp_alpha=0.0, class_weight=None,
                       criterion='gini', max_depth=None, max_features='sqrt',
                       max_leaf_nodes=None, max_samples=None,
                       min_impurity_decrease=0.0, min_samples_leaf=1,
                       min_samples_split=2, min_weight_fraction_leaf=0.0,
                       n_estimators=100, n_jobs=-1, oob_score=False,
                       random_state=4924, verbose=0, warm_start=False)",0.75,"{'accuracy': 0.5882, 'roc_auc': 0.5174, 'recall': 0.831, 'precision': 0.6146, 'f1': 0.7001, 'kappa': 0.0847, 'mcc': 0.0857}",0.59,0.52,0.83,0.61,0.7,0.08,0.09
763a920c-a72b-435a-8ab0-95be4f6b2b7d,10/01/2023 08:17,./datasets/mlr.csv,ALL,0.93,TRUE,763a920c-a72b-435a-8ab0-95be4f6b2b7d: ./datasets/mlr.csv - ALL - 0.93 - TUNED=True,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator='deprecated',
                   estimator=None, learning_rate=1.0, n_estimators=50,
                   random_state=6614)",0.36,"{'accuracy': 0.6618, 'roc_auc': 0.6957, 'recall': 0.7714, 'precision': 0.708, 'f1': 0.7307, 'kappa': 0.277, 'mcc': 0.2956}",0.66,0.7,0.77,0.71,0.73,0.28,0.3
c296525d-424b-44a8-b8b9-82f5aabd198d,10/01/2023 08:23,./datasets/mlr.csv,ALL,0.9,FALSE,c296525d-424b-44a8-b8b9-82f5aabd198d: ./datasets/mlr.csv - ALL - 0.9 - TUNED=False,"XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric=None, feature_types=None, gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.300000012,
              max_bin=256, max_cat_threshold=64, max_cat_to_onehot=4,
              max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
              missing=nan, monotone_constraints='()', n_estimators=100,
              n_jobs=-1, num_parallel_tree=1, objective='binary:logistic',
              predictor='auto', ...)",0.81,"{'accuracy': 0.5909, 'roc_auc': 0.6642, 'recall': 0.6833, 'precision': 0.6415, 'f1': 0.6499, 'kappa': 0.142, 'mcc': 0.1543}",0.59,0.66,0.68,0.64,0.65,0.14,0.15
4cf941cf-2601-450a-9ec6-0935120a28f5,10/01/2023 08:28,./datasets/mlr.csv,ALL,0.85,FALSE,4cf941cf-2601-450a-9ec6-0935120a28f5: ./datasets/mlr.csv - ALL - 0.85 - TUNED=False,"ExtraTreesClassifier(bootstrap=False, ccp_alpha=0.0, class_weight=None,
                     criterion='gini', max_depth=None, max_features='sqrt',
                     max_leaf_nodes=None, max_samples=None,
                     min_impurity_decrease=0.0, min_samples_leaf=1,
                     min_samples_split=2, min_weight_fraction_leaf=0.0,
                     n_estimators=100, n_jobs=-1, oob_score=False,
                     random_state=8937, verbose=0, warm_start=False)",0.64,"{'accuracy': 0.6622, 'roc_auc': 0.6583, 'recall': 0.83, 'precision': 0.6893, 'f1': 0.7431, 'kappa': 0.257, 'mcc': 0.2766}",0.66,0.66,0.83,0.69,0.74,0.26,0.28
c2880296-d52f-4b4d-832d-c06fd7698e00,10/01/2023 08:34,./datasets/mlr.csv,ALL,0.95,FALSE,c2880296-d52f-4b4d-832d-c06fd7698e00: ./datasets/mlr.csv - ALL - 0.95 - TUNED=False,"AdaBoostClassifier(algorithm='SAMME.R', base_estimator='deprecated',
                   estimator=None, learning_rate=1.0, n_estimators=50,
                   random_state=7206)",0.62,"{'accuracy': 0.6973, 'roc_auc': 0.7127, 'recall': 0.8167, 'precision': 0.7216, 'f1': 0.7558, 'kappa': 0.3508, 'mcc': 0.3831}",0.7,0.71,0.82,0.72,0.76,0.35,0.38
b0eb2308-2125-4ea0-be8a-d9687a93ad35,10/01/2023 08:51,./datasets/mlr.csv,ALL,0.85,TRUE,b0eb2308-2125-4ea0-be8a-d9687a93ad35: ./datasets/mlr.csv - ALL - 0.85 - TUNED=True,"GradientBoostingClassifier(ccp_alpha=0.0, criterion='friedman_mse', init=None,
                           learning_rate=0.1, loss='log_loss', max_depth=3,
                           max_features=None, max_leaf_nodes=None,
                           min_impurity_decrease=0.0, min_samples_leaf=1,
                           min_samples_split=2, min_weight_fraction_leaf=0.0,
                           n_estimators=100, n_iter_no_change=None,
                           random_state=8739, subsample=1.0, tol=0.0001,
                           validation_fraction=0.1, verbose=0,
                           warm_start=False)",0.52,"{'accuracy': 0.6278, 'roc_auc': 0.5938, 'recall': 0.7, 'precision': 0.6704, 'f1': 0.6764, 'kappa': 0.2313, 'mcc': 0.2485}",0.63,0.59,0.7,0.67,0.68,0.23,0.25
5f9de93b-2de9-4fb9-bba0-0c0f2db64c12,10/01/2023 08:58,./datasets/mlr.csv,ALL,0.9,FALSE,5f9de93b-2de9-4fb9-bba0-0c0f2db64c12: ./datasets/mlr.csv - ALL - 0.9 - TUNED=False,"ExtraTreesClassifier(bootstrap=False, ccp_alpha=0.0, class_weight=None,
                     criterion='gini', max_depth=None, max_features='sqrt',
                     max_leaf_nodes=None, max_samples=None,
                     min_impurity_decrease=0.0, min_samples_leaf=1,
                     min_samples_split=2, min_weight_fraction_leaf=0.0,
                     n_estimators=100, n_jobs=-1, oob_score=False,
                     random_state=3944, verbose=0, warm_start=False)",0.5,"{'accuracy': 0.66, 'roc_auc': 0.7077, 'recall': 0.7786, 'precision': 0.6974, 'f1': 0.726, 'kappa': 0.2677, 'mcc': 0.3033}",0.66,0.71,0.78,0.7,0.73,0.27,0.3
9d4e1b4d-f332-4331-b479-a17a7ad46207,10/01/2023 09:02,./datasets/mlr.csv,ALL,0.9,FALSE,9d4e1b4d-f332-4331-b479-a17a7ad46207: ./datasets/mlr.csv - ALL - 0.9 - TUNED=False,"ExtraTreesClassifier(bootstrap=False, ccp_alpha=0.0, class_weight=None,
                     criterion='gini', max_depth=None, max_features='sqrt',
                     max_leaf_nodes=None, max_samples=None,
                     min_impurity_decrease=0.0, min_samples_leaf=1,
                     min_samples_split=2, min_weight_fraction_leaf=0.0,
                     n_estimators=100, n_jobs=-1, oob_score=False,
                     random_state=2011, verbose=0, warm_start=False)",0.5,"{'accuracy': 0.7182, 'roc_auc': 0.7301, 'recall': 0.8762, 'precision': 0.7272, 'f1': 0.7891, 'kappa': 0.3722, 'mcc': 0.4144}",0.72,0.73,0.88,0.73,0.79,0.37,0.41
7d157e23-c5fa-441e-bcb1-cb58294f09e3,00/01/1900 00:02,./datasets/mlr.csv,ALL,0.94,FALSE,7d157e23-c5fa-441e-bcb1-cb58294f09e3: ./datasets/mlr.csv - ALL - 0.94 - TUNED=False,"ExtraTreesClassifier(bootstrap=False, ccp_alpha=0.0, class_weight=None,
                     criterion='gini', max_depth=None, max_features='sqrt',
                     max_leaf_nodes=None, max_samples=None,
                     min_impurity_decrease=0.0, min_samples_leaf=1,
                     min_samples_split=2, min_weight_fraction_leaf=0.0,
                     n_estimators=100, n_jobs=-1, oob_score=False,
                     random_state=5467, verbose=0, warm_start=False)",0.6,"{'accuracy': 0.6391, 'roc_auc': 0.6468, 'recall': 0.8095, 'precision': 0.6623, 'f1': 0.7241, 'kappa': 0.2196, 'mcc': 0.2342}",0.64,0.65,0.81,0.66,0.72,0.22,0.23
